Date,Exercise,Reps,Weight(kg),Duration(s),Distance(m),Incline,Resistance,isWarmup,Note,multiplier
2025-09-07 14:53:19 +0000,PVC Shoulder External Rotation, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2025-09-04 14:36:29 +0000,Hiking, 0,0.0,592.0,115.71909358573612,0.0,0.0,false,, 0.0
2025-09-01 12:58:07 +0000,Running, 0,0.0,1790.0,2645.6486828153716,0.0,0.0,false,, 0.0
2025-08-30 11:38:20 +0000,Hiking, 0,0.0,9001.0,7731.146166716586,0.0,0.0,false,, 0.0
2025-08-19 18:21:01 +0000,Foam Roll Lower Back, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-19 18:21:01 +0000,Foam Roll Lats, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-19 18:21:01 +0000,Overhead PVC Shoulder Stretch, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-19 18:21:01 +0000,Overhead PVC Shoulder Stretch, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-19 18:21:01 +0000,Backward Arm Circle, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-19 18:21:01 +0000,Backward Arm Circle, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-19 18:21:01 +0000,Barbell Bench Press, 8,40.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-08-19 18:21:01 +0000,Barbell Bench Press, 5,70.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-19 18:21:01 +0000,Barbell Bench Press, 5,70.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-19 18:21:01 +0000,Barbell Bench Press, 5,70.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-19 18:21:01 +0000,Barbell Bench Press, 3,70.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-19 18:21:01 +0000,Push Press, 12,20.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-19 18:21:01 +0000,Push Press, 12,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-19 18:21:01 +0000,Push Press, 9,30.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-19 18:21:01 +0000,Push Press, 7,30.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-19 18:21:01 +0000,Cable Crossover Fly, 8,10.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-19 18:21:01 +0000,Cable Crossover Fly, 8,10.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-19 18:21:01 +0000,Cable Crossover Fly, 10,10.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-19 18:21:01 +0000,Cable Crossover Fly, 8,10.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-19 18:21:01 +0000,Dumbbell Rear Delt Raise, 12,10.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-19 18:21:01 +0000,Dumbbell Rear Delt Raise, 12,10.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-19 18:21:01 +0000,Dumbbell Rear Delt Raise, 12,10.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-19 18:21:01 +0000,Kettlebell Swing American, 8,20.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-19 18:21:01 +0000,Kettlebell Swing American, 8,20.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-19 18:21:01 +0000,Kettlebell Swing American, 8,20.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-19 18:21:01 +0000,Kettlebell Swing American, 8,20.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-19 18:21:01 +0000,Machine Hip Abductor, 10,90.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-19 18:21:01 +0000,Machine Hip Abductor, 10,110.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-19 18:21:01 +0000,Machine Hip Abductor, 12,130.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-19 18:21:01 +0000,Machine Hip Abductor, 12,130.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-19 18:21:01 +0000,Cross-body Arm Stretch, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2025-08-19 18:21:01 +0000,Cross-body Arm Stretch, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2025-08-17 12:29:19 +0000,Foam Roll Hamstrings, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-17 12:29:19 +0000,Foam Roll Calves, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-17 12:29:19 +0000,Inchworm, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-17 12:29:19 +0000,Lunge Twist, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-17 12:29:19 +0000,Lunge Twist, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-17 12:29:19 +0000,Machine Squat, 8,35.0,0.0,0.0,0.0,0.0,true,Belt squat, 1.0
2025-08-17 12:29:19 +0000,Machine Squat, 15,55.0,0.0,0.0,0.0,0.0,false,Belt squat, 1.0
2025-08-17 12:29:19 +0000,Machine Squat, 15,55.0,0.0,0.0,0.0,0.0,false,Belt squat, 1.0
2025-08-17 12:29:19 +0000,Machine Squat, 17,55.0,0.0,0.0,0.0,0.0,false,Belt squat, 1.0
2025-08-17 12:29:19 +0000,Cable Rope Tricep Extension, 10,15.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-17 12:29:19 +0000,Cable Rope Tricep Extension, 11,15.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-17 12:29:19 +0000,Cable Rope Tricep Extension, 12,15.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-17 12:29:19 +0000,Dumbbell Lunge, 5,20.0,0.0,0.0,0.0,0.0,false,, 4.0
2025-08-17 12:29:19 +0000,Dumbbell Lunge, 5,20.0,0.0,0.0,0.0,0.0,false,, 4.0
2025-08-17 12:29:19 +0000,Dumbbell Lunge, 5,20.0,0.0,0.0,0.0,0.0,false,, 4.0
2025-08-17 12:29:19 +0000,Skullcrusher, 8,15.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-08-17 12:29:19 +0000,Skullcrusher, 12,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-17 12:29:19 +0000,Skullcrusher, 12,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-17 12:29:19 +0000,Skullcrusher, 12,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-17 12:29:19 +0000,Dip, 4,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-17 12:29:19 +0000,Dip, 3,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-17 12:29:19 +0000,Dip, 5,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-15 12:44:54 +0000,Foam Roll Lats, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-15 12:44:54 +0000,Foam Roll Upper Back, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-15 12:44:54 +0000,Hip Flow, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-15 12:44:54 +0000,Hip Flow, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-15 12:44:54 +0000,Bear Crawl, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-15 12:44:54 +0000,Bear Crawl, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-15 12:44:54 +0000,Lat Pulldown, 10,35.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-15 12:44:54 +0000,Lat Pulldown, 10,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-15 12:44:54 +0000,Lat Pulldown, 11,55.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-15 12:44:54 +0000,Lat Pulldown, 8,55.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-15 12:44:54 +0000,Cable Row, 8,35.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-08-15 12:44:54 +0000,Cable Row, 13,60.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-15 12:44:54 +0000,Cable Row, 8,60.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-15 12:44:54 +0000,Cable Row, 8,60.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-15 12:44:54 +0000,Cable Row, 8,60.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-15 12:44:54 +0000,Dumbbell Bicep Curl, 7,12.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-15 12:44:54 +0000,Dumbbell Bicep Curl, 6,12.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-15 12:44:54 +0000,Dumbbell Bicep Curl, 5,12.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-15 12:44:54 +0000,Dumbbell Bicep Curl, 6,12.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-15 12:44:54 +0000,Dumbbell Row, 8,18.0,0.0,0.0,0.0,0.0,true,, 2.0
2025-08-15 12:44:54 +0000,Dumbbell Row, 8,30.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-15 12:44:54 +0000,Dumbbell Row, 8,30.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-15 12:44:54 +0000,Dumbbell Row, 8,30.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-15 12:44:54 +0000,Hammer Curls, 10,8.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-15 12:44:54 +0000,Hammer Curls, 10,8.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-15 12:44:54 +0000,Hammer Curls, 10,8.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-15 12:44:54 +0000,Crunches, 55,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-15 12:44:54 +0000,Crunches, 55,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-15 12:44:54 +0000,Crunches, 55,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-15 12:44:54 +0000,Crunches, 55,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-10 17:30:03 +0000,Foam Roll Hip Flexors, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-10 17:30:03 +0000,Foam Roll Hamstrings, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-10 17:30:03 +0000,Foam Roll Glutes, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-10 17:30:03 +0000,Butt Kick, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-10 17:30:03 +0000,Butt Kick, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-10 17:30:03 +0000,Forward Arm Circle, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-10 17:30:03 +0000,Forward Arm Circle, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-10 17:30:03 +0000,Prone Hip Circles Forward, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-10 17:30:03 +0000,Prone Hip Circles Forward, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-10 17:30:03 +0000,Barbell Bench Press, 8,40.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-08-10 17:30:03 +0000,Barbell Bench Press, 4,70.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-10 17:30:03 +0000,Barbell Bench Press, 6,70.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-10 17:30:03 +0000,Barbell Bench Press, 2,70.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-10 17:30:03 +0000,Barbell Incline Bench Press, 8,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-10 17:30:03 +0000,Barbell Incline Bench Press, 8,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-30 07:22:44 +0000,Cycling, 0,0.0,6583.0,1389.0445762856543,0.0,0.0,false,, 0.0
2025-07-22 16:07:01 +0000,Foam Roll Hip Abductors, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-22 16:07:01 +0000,Foam Roll Hip Adductors, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-22 16:07:01 +0000,Runner's Butt Kicks, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-22 16:07:01 +0000,Runner's Butt Kicks, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-22 16:07:01 +0000,Barbell Curl, 12,20.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 16:07:01 +0000,Barbell Curl, 12,20.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 16:07:01 +0000,Barbell Curl, 12,20.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 16:07:01 +0000,Barbell Curl, 8,20.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 16:07:01 +0000,Back Squat, 8,40.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-07-22 16:07:01 +0000,Back Squat, 10,65.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 16:07:01 +0000,Back Squat, 10,65.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 16:07:01 +0000,Back Squat, 10,65.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 16:07:01 +0000,Dumbbell Row, 6,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-22 16:07:01 +0000,Dumbbell Row, 6,24.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-22 16:07:01 +0000,Dumbbell Row, 13,30.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-22 16:07:01 +0000,Dumbbell Row, 11,30.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-22 16:07:01 +0000,Hammer Curls, 8,8.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-22 16:07:01 +0000,Hammer Curls, 8,8.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-22 16:07:01 +0000,Hammer Curls, 8,8.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-22 16:07:01 +0000,Cable Row, 8,40.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-07-22 16:07:01 +0000,Cable Row, 10,65.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 16:07:01 +0000,Cable Row, 10,65.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 16:07:01 +0000,Cable Row, 10,65.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 16:07:01 +0000,Superman with Scaption, 7,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 16:07:01 +0000,Superman with Scaption, 7,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 16:07:01 +0000,Superman with Scaption, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 16:07:01 +0000,Superman with Scaption, 7,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-20 15:34:08 +0000,Foam Roll Glutes, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-20 15:34:08 +0000,Foam Roll Hamstrings, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-20 15:34:08 +0000,Foam Roll Calves, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-20 15:34:08 +0000,Standing Leg Side Circle, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-20 15:34:08 +0000,Standing Leg Side Circle, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-20 15:34:08 +0000,Lunge Twist, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-20 15:34:08 +0000,Lunge Twist, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-20 15:34:08 +0000,PVC Around the World, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-20 15:34:08 +0000,PVC Around the World, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-20 15:34:08 +0000,Barbell Bench Press, 8,40.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-07-20 15:34:08 +0000,Barbell Bench Press, 6,65.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-20 15:34:08 +0000,Barbell Bench Press, 6,65.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-20 15:34:08 +0000,Barbell Bench Press, 6,65.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-20 15:34:08 +0000,Barbell Bench Press, 6,65.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-20 15:34:08 +0000,Cable Rope Tricep Extension, 9,17.5,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-20 15:34:08 +0000,Cable Rope Tricep Extension, 7,17.5,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-20 15:34:08 +0000,Cable Rope Tricep Extension, 6,17.5,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-20 15:34:08 +0000,Cable Rope Tricep Extension, 6,17.5,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-20 15:34:08 +0000,Single Leg Kickback, 12,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-20 15:34:08 +0000,Single Leg Kickback, 12,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-20 15:34:08 +0000,Single Leg Kickback, 12,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-20 15:34:08 +0000,Single Leg Kickback, 12,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-20 15:34:08 +0000,Single Leg Kickback, 12,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-20 15:34:08 +0000,Skullcrusher, 8,17.5,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-20 15:34:08 +0000,Skullcrusher, 8,20.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-20 15:34:08 +0000,Skullcrusher, 12,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-20 15:34:08 +0000,Skullcrusher, 10,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-20 15:34:08 +0000,Cable Crossover Fly, 10,10.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-20 15:34:08 +0000,Cable Crossover Fly, 10,10.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-20 15:34:08 +0000,Cable Crossover Fly, 10,10.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-20 15:34:08 +0000,Single Arm Cable Press, 10,15.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-20 15:34:08 +0000,Single Arm Cable Press, 10,15.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-20 15:34:08 +0000,Single Arm Cable Press, 10,15.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-20 15:34:08 +0000,Plank, 0,0.0,67.0,0.0,0.0,0.0,false,, 0.0
2025-07-20 15:34:08 +0000,Plank, 0,0.0,67.0,0.0,0.0,0.0,false,, 0.0
2025-07-20 15:34:08 +0000,Plank, 0,0.0,67.0,0.0,0.0,0.0,false,, 0.0
2025-07-20 15:34:08 +0000,Wall Pectoral Stretch, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2025-07-20 15:34:08 +0000,Wall Pectoral Stretch, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2025-07-15 15:18:17 +0000,Foam Roll Quadriceps, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-15 15:18:17 +0000,Foam Roll Upper Back, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-15 15:18:17 +0000,Butt Kick, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-15 15:18:17 +0000,Butt Kick, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-15 15:18:17 +0000,Leg Swing, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-15 15:18:17 +0000,Leg Swing, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-15 15:18:17 +0000,Front Squat, 8,35.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-15 15:18:17 +0000,Front Squat, 8,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-15 15:18:17 +0000,Front Squat, 14,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-15 15:18:17 +0000,Front Squat, 13,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-15 15:18:17 +0000,Bent Over Barbell Row, 10,20.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-07-15 15:18:17 +0000,Bent Over Barbell Row, 5,40.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-07-15 15:18:17 +0000,Bent Over Barbell Row, 12,55.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-15 15:18:17 +0000,Bent Over Barbell Row, 12,55.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-15 15:18:17 +0000,Bent Over Barbell Row, 12,55.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-15 15:18:17 +0000,Dumbbell Bicep Curl, 12,12.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-15 15:18:17 +0000,Dumbbell Bicep Curl, 10,12.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-15 15:18:17 +0000,Dumbbell Bicep Curl, 7,12.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-15 15:18:17 +0000,Cable Row, 8,40.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-07-15 15:18:17 +0000,Cable Row, 8,65.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-15 15:18:17 +0000,Cable Row, 8,65.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-15 15:18:17 +0000,Cable Row, 8,65.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-15 15:18:17 +0000,Cable Row, 8,65.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-15 15:18:17 +0000,Reverse Barbell Curl, 10,15.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-15 15:18:17 +0000,Reverse Barbell Curl, 10,17.5,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-15 15:18:17 +0000,Reverse Barbell Curl, 12,20.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-15 15:18:17 +0000,Reverse Barbell Curl, 8,20.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-15 15:18:17 +0000,Couch Stretch, 0,0.0,30.0,0.0,0.0,0.0,false,, 0.0
2025-07-15 15:18:17 +0000,Couch Stretch, 0,0.0,30.0,0.0,0.0,0.0,false,, 0.0
2025-07-15 15:18:17 +0000,Downward Dog, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2025-07-15 15:18:17 +0000,Downward Dog, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2025-07-13 13:09:35 +0000,Foam Roll Chest, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-13 13:09:35 +0000,Foam Roll Lats, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-13 13:09:35 +0000,Foam Roll Lower Back, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-13 13:09:35 +0000,Backward Arm Circle, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-13 13:09:35 +0000,Backward Arm Circle, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-13 13:09:35 +0000,Wall Slide Stretch, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-13 13:09:35 +0000,Wall Slide Stretch, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-13 13:09:35 +0000,Overhead PVC Shoulder Stretch, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-13 13:09:35 +0000,Overhead PVC Shoulder Stretch, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-13 13:09:35 +0000,Barbell Shoulder Press, 8,20.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-07-13 13:09:35 +0000,Barbell Shoulder Press, 8,35.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-13 13:09:35 +0000,Barbell Shoulder Press, 8,35.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-13 13:09:35 +0000,Barbell Shoulder Press, 8,35.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-13 13:09:35 +0000,Dumbbell Shoulder Press, 10,18.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-13 13:09:35 +0000,Dumbbell Shoulder Press, 10,18.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-13 13:09:35 +0000,Dumbbell Shoulder Press, 10,18.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-13 13:09:35 +0000,Dumbbell Back Fly, 10,8.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-13 13:09:35 +0000,Dumbbell Back Fly, 10,8.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-13 13:09:35 +0000,Dumbbell Back Fly, 10,8.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-13 13:09:35 +0000,Cable Face Pull, 12,12.5,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-13 13:09:35 +0000,Cable Face Pull, 12,15.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-13 13:09:35 +0000,Cable Face Pull, 16,17.5,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-13 13:09:35 +0000,Cable Face Pull, 16,17.5,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-13 13:09:35 +0000,Cable Lateral Raise, 7,5.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-13 13:09:35 +0000,Cable Lateral Raise, 10,5.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-13 13:09:35 +0000,Cable Lateral Raise, 8,5.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-13 13:09:35 +0000,Back Extensions, 14,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-13 13:09:35 +0000,Back Extensions, 14,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-13 13:09:35 +0000,Back Extensions, 14,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-13 13:09:35 +0000,Crunches, 50,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-13 13:09:35 +0000,Crunches, 50,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-13 13:09:35 +0000,Crunches, 50,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-13 13:09:35 +0000,Crunches, 50,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-13 13:09:35 +0000,PVC Shoulder External Rotation, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2025-07-13 13:09:35 +0000,PVC Shoulder External Rotation, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2025-07-13 13:09:35 +0000,Chin Drop, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2025-07-13 13:09:35 +0000,Chin Drop, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2025-07-13 13:09:35 +0000,Chest Doorway Stretch, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2025-07-13 13:09:35 +0000,Chest Doorway Stretch, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2025-07-11 14:17:50 +0000,Barbell Bench Press, 8,40.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-07-11 14:17:50 +0000,Barbell Bench Press, 8,60.0,0.0,0.0,0.0,0.0,false,, 1.0
